ticker_and_date,ticker,report_year,close_year,close_next_year,next_year_return,next_year_return_winsor,next_year_return_scaled
DSFI_2022,DSFI,2022,91.0,68.0,-0.2527472527472527,-0.2527472527472527,-0.03253225088949755
DSFI_2023,DSFI,2023,68.0,57.0,-0.1617647058823529,-0.1617647058823529,-0.0208214725961554
DSFI_2024,DSFI,2024,57.0,99.0,0.7368421052631579,0.7368421052631579,0.09484230579684184
DSNG_2021,DSNG,2021,411.6364135742187,510.851318359375,0.2410255786743405,0.2410255786743405,0.03102350079373991
DSNG_2022,DSNG,2022,510.851318359375,499.53961181640625,-0.0221428547533103,-0.0221428547533103,-0.0028501077594886904
DSNG_2023,DSNG,2023,499.53961181640625,884.3236694335938,0.770277368431406,0.770277368431406,0.09914591091271446
DSNG_2024,DSNG,2024,884.3236694335938,1477.8712158203125,0.671188125911957,0.671188125911957,0.08639168287243353
DSSA_2021,DSSA,2021,196.0,159.1999969482422,-0.1877551176110092,-0.1877551176110092,-0.024166816950594392
DSSA_2022,DSSA,2022,159.1999969482422,320.0,1.0100502897876047,1.0100502897876047,0.1300081764735907
DSSA_2023,DSSA,2023,320.0,1480.0,3.625,3.625,0.4665902722683916
DSSA_2024,DSSA,2024,1480.0,4040.0,1.7297297297297298,1.7297297297297298,0.2226413973918141
DUTI_2021,DUTI,2021,2889.953369140625,3820.243896484375,0.3219050304678055,0.3219050304678055,0.04143386367187263
DUTI_2022,DUTI,2022,3820.243896484375,4263.1708984375,0.1159420743687945,0.1159420743687945,0.01492343284057874
DUTI_2023,DUTI,2023,4263.1708984375,3620.0,-0.1508667876001005,-0.1508667876001005,-0.019418751862783034
DUTI_2024,DUTI,2024,3620.0,4180.0,0.154696132596685,0.154696132596685,0.019911644310939162
DVLA_2021,DVLA,2021,2164.156005859375,1951.2010498046875,-0.0984009264942636,-0.0984009264942636,-0.01266563174742633
DVLA_2022,DVLA,2022,1951.2010498046875,1462.2589111328125,-0.25058521710042,-0.25058521710042,-0.03225396542712248
DVLA_2023,DVLA,2023,1462.2589111328125,1499.4345703125,0.0254234451208695,0.0254234451208695,0.0032723674981922795
DVLA_2024,DVLA,2024,1499.4345703125,1650.0,0.1004148047994654,0.1004148047994654,0.012924847203078611
DWGL_2021,DWGL,2021,189.0,172.0,-0.0899470899470899,-0.0899470899470899,-0.011577499913975775
DWGL_2022,DWGL,2022,172.0,116.0,-0.3255813953488372,-0.3255813953488372,-0.04190706535209291
DWGL_2023,DWGL,2023,116.0,250.0,1.1551724137931034,1.1551724137931034,0.1486875065016991
DWGL_2024,DWGL,2024,250.0,312.0,0.248,0.248,0.031921210351051346
DYAN_2021,DYAN,2021,75.0,98.0,0.3066666666666666,0.3066666666666666,0.03947246441259036
DYAN_2022,DYAN,2022,98.0,85.0,-0.1326530612244898,-0.1326530612244898,-0.017074380125233192
DYAN_2023,DYAN,2023,85.0,90.0,0.0588235294117647,0.0588235294117647,0.007571444580420147
DYAN_2024,DYAN,2024,90.0,95.0,0.0555555555555555,0.0555555555555555,0.007150808770396799
EAST_2022,EAST,2022,73.27134704589844,122.98809051513672,0.6785291314228856,0.6785291314228856,0.08733657715107296
EAST_2023,EAST,2023,122.98809051513672,97.56544494628906,-0.2067081898935472,-0.2067081898935472,-0.026606353269665265
ECII_2021,ECII,2021,958.05419921875,493.8423767089844,-0.4845360762348408,-0.4845360762348408,-0.06236684682324759
ECII_2022,ECII,2022,493.8423767089844,288.0,-0.4168179694920854,-0.4168179694920854,-0.05365054065425387
ECII_2023,ECII,2023,288.0,256.0,-0.1111111111111111,-0.1111111111111111,-0.014301617540793612
ECII_2024,ECII,2024,256.0,177.0,-0.30859375,-0.30859375,-0.03972050809181351
EDGE_2023,EDGE,2023,5050.0,3700.0,-0.2673267326732673,-0.2673267326732673,-0.0344088422021074
EDGE_2024,EDGE,2024,3700.0,4510.0,0.2189189189189189,0.2189189189189189,0.02817805185740147
EKAD_2021,EKAD,2021,235.0153961181641,234.2658843994141,-0.0031892026272744,-0.0031892026272744,-0.0004104968061183537
EKAD_2022,EKAD,2022,234.2658843994141,214.53955078125,-0.0842048925251593,-0.0842048925251593,-0.010838395511626133
EKAD_2023,EKAD,2023,214.53955078125,190.93356323242188,-0.1100309358478026,-0.1100309358478026,-0.014162583259357833
EKAD_2024,EKAD,2024,190.93356323242188,173.77777099609375,-0.089852155618363,-0.089852155618363,-0.01156528048382728
ELSA_2021,ELSA,2021,199.23228454589844,230.8018341064453,0.1584559933772881,0.1584559933772881,0.020395593128956502
ELSA_2022,ELSA,2022,230.8018341064453,310.3924560546875,0.3448439751632786,0.3448439751632786,0.04438643979628928
ELSA_2023,ELSA,2023,310.3924560546875,369.1505737304687,0.1893026603244144,0.1893026603244144,0.02436600822673086
ELSA_2024,ELSA,2024,369.1505737304687,462.1359252929687,0.2518900366937862,0.2518900366937862,0.032421914704178996
ELTY_2021,ELTY,2021,50.0,50.0,0.0,0.0,0.0
ELTY_2022,ELTY,2022,50.0,50.0,0.0,0.0,0.0
ELTY_2023,ELTY,2023,50.0,12.0,-0.76,-0.76,-0.09782306397902832
EMDE_2021,EMDE,2021,166.0,122.0,-0.2650602409638554,-0.2650602409638554,-0.034117111723820905
EMDE_2022,EMDE,2022,122.0,117.0,-0.040983606557377,-0.040983606557377,-0.005275186797833703
EMDE_2023,EMDE,2023,117.0,119.0,0.017094017094017,0.017094017094017,0.0022002488524297745
EMDE_2024,EMDE,2024,119.0,98.0,-0.1764705882352941,-0.1764705882352941,-0.02271433374126044
EMTK_2021,EMTK,2021,2083.090087890625,943.7261352539062,-0.5469585589504962,-0.5469585589504962,-0.07040152908696252
EMTK_2022,EMTK,2022,943.7261352539062,544.3350830078125,-0.4232065186354503,-0.4232065186354503,-0.054472839932654595
EMTK_2023,EMTK,2023,544.3350830078125,458.6484069824219,-0.1574153103487559,-0.1574153103487559,-0.02026164207305914
EMTK_2024,EMTK,2024,458.6484069824219,1075.398193359375,1.344711497930899,1.344711497930899,0.1730839459150386
ENAK_2024,ENAK,2024,840.0,600.0,-0.2857142857142857,-0.2857142857142857,-0.036775587962040716
ENRG_2021,ENRG,2021,102.0,294.0,1.8823529411764703,1.8823529411764703,0.2422862265734447
ENRG_2022,ENRG,2022,294.0,220.0,-0.2517006802721088,-0.2517006802721088,-0.032397541776083484
ENRG_2023,ENRG,2023,220.0,230.0,0.0454545454545454,0.0454545454545454,0.005850661721233744
ENRG_2024,ENRG,2024,230.0,1600.0,5.956521739130435,5.956521739130435,0.7666910620781967
ENVY_2022,ENVY,2022,50.0,50.0,0.0,0.0,0.0
ENVY_2023,ENVY,2023,50.0,50.0,0.0,0.0,0.0
ENVY_2024,ENVY,2024,50.0,50.0,0.0,0.0,0.0
ENZO_2023,ENZO,2023,50.0,35.0,-0.3,-0.3,-0.03861436736014275
ENZO_2024,ENZO,2024,35.0,44.0,0.2571428571428571,0.2571428571428571,0.033098029165836644
EPAC_2023,EPAC,2023,10.0,10.0,0.0,0.0,0.0
EPAC_2024,EPAC,2024,10.0,39.0,2.9,2.9,0.37327221781471326
EPMT_2022,EPMT,2022,2222.9453125,2245.0,0.009921381050619,0.009921381050619,0.0012770261753618705
EPMT_2023,EPMT,2023,2245.0,2260.7509765625,0.0070160251948775,0.0070160251948775,0.0009030645809433898
EPMT_2024,EPMT,2024,2260.7509765625,2300.0,0.0173610556157665,0.0173610556157665,0.0022346205976902568
ERAA_2021,ERAA,2021,507.3111877441406,346.9542541503906,-0.3160918534180347,-0.3160918534180347,-0.040685623158107954
ERAA_2022,ERAA,2022,346.9542541503906,392.19287109375,0.1303878433603245,0.1303878433603245,0.016782813609374402
ERAA_2023,ERAA,2023,392.19287109375,388.7999877929687,-0.0086510580656888,-0.0086510580656888,-0.001113517114008111
ERAA_2024,ERAA,2024,388.7999877929687,408.0,0.0493827489965226,0.0493827489965226,0.006356278703351482
ERTX_2021,ERTX,2021,198.576904296875,442.5989990234375,1.2288543604333078,1.2288543604333078,0.15817144568628339
ERTX_2022,ERTX,2022,442.5989990234375,236.0,-0.4667859608342611,-0.4667859608342611,-0.06008214856737122
ERTX_2023,ERTX,2023,236.0,101.0,-0.5720338983050848,-0.5720338983050848,-0.07362909030535696
ERTX_2024,ERTX,2024,101.0,230.0,1.2772277227722773,1.2772277227722773,0.16439780163229095
ESIP_2022,ESIP,2022,57.73636245727539,49.772727966308594,-0.1379310048647392,-0.1379310048647392,-0.017753728307335587
ESIP_2023,ESIP,2023,49.772727966308594,21.899999618530273,-0.5600000137956174,-0.5600000137956174,-0.0720801541812966
ESIP_2024,ESIP,2024,21.899999618530273,83.0,2.7899544039156563,2.7899544039156563,0.3591077475694908
ESSA_2021,ESSA,2021,490.8548278808594,852.234130859375,0.736224403738023,0.736224403738023,0.09476279861814026
ESSA_2022,ESSA,2022,852.234130859375,517.7894287109375,-0.3924328890831801,-0.3924328890831801,-0.050511825810866905
ESSA_2023,ESSA,2023,517.7894287109375,797.2440795898438,0.5397071384300419,0.5397071384300419,0.06946816570076353
ESSA_2024,ESSA,2024,797.2440795898438,605.0,-0.2411357882880072,-0.2411357882880072,-0.03103768637543573
ESTA_2024,ESTA,2024,77.0,404.0,4.246753246753247,4.246753246753247,0.5466189665266962
ESTI_2022,ESTI,2022,53.0,50.0,-0.0566037735849056,-0.0566037735849056,-0.007285729690592965
ESTI_2023,ESTI,2023,50.0,41.0,-0.18,-0.18,-0.023168620416085653
ESTI_2024,ESTI,2024,41.0,105.0,1.5609756097560976,1.5609756097560976,0.2009202854511493
ETWA_2021,ETWA,2021,62.0,179.0,1.8870967741935485,1.8870967741935485,0.24289682694283346
ETWA_2022,ETWA,2022,179.0,97.0,-0.4581005586592179,-0.4581005586592179,-0.05896421086651222
EXCL_2021,EXCL,2021,2714.723876953125,1864.45458984375,-0.3132065453609507,-0.3132065453609507,-0.04031424200722989
EXCL_2022,EXCL,2022,1864.45458984375,1781.0394287109375,-0.0447397118638341,-0.0447397118638341,-0.0057586522316567575
EXCL_2023,EXCL,2023,1781.0394287109375,2042.1376953125,0.146598813250607,0.146598813250607,0.018869401431399674
FAPA_2023,FAPA,2023,5300.0,5400.0,0.0188679245283018,0.0188679245283018,0.0024285765635309797
FAPA_2024,FAPA,2024,5400.0,6375.0,0.1805555555555555,0.1805555555555555,0.023240128503789613
FAST_2021,FAST,2021,975.0,820.0,-0.1589743589743589,-0.1589743589743589,-0.020462314327597007
FAST_2022,FAST,2022,820.0,740.0,-0.0975609756097561,-0.0975609756097561,-0.01255751784069683
FAST_2023,FAST,2023,740.0,292.0,-0.6054054054054054,-0.6054054054054054,-0.07792448908713494
FAST_2024,FAST,2024,292.0,585.0,1.0034246575342465,1.0034246575342465,0.12915536114750942
FASW_2021,FASW,2021,7454.10498046875,5828.140625,-0.2181300585018728,-0.2181300585018728,-0.02807651403760249
FASW_2022,FASW,2022,5828.140625,5800.0,-0.0048284052857767,-0.0048284052857767,-0.0006214860515621218
FASW_2023,FASW,2023,5800.0,4830.0,-0.1672413793103448,-0.1672413793103448,-0.021526400195022107
FASW_2024,FASW,2024,4830.0,5312.4970703125,0.0998958737707039,0.0998958737707039,0.012858053225148032
FILM_2021,FILM,2021,939.5592041015624,1899.0032958984375,1.021164060347136,1.021164060347136,0.13143868053739763
FILM_2022,FILM,2022,1899.0032958984375,3937.200439453125,1.0732983707594863,1.0732983707594863,0.13814912525183168
FILM_2023,FILM,2023,3937.200439453125,3860.0,-0.0196079525643474,-0.0196079525643474,-0.002523828944999879
FILM_2024,FILM,2024,3860.0,14500.0,2.756476683937824,2.756476683937824,0.35479867764414413
FIMP_2023,FIMP,2023,76.0,48.0,-0.3684210526315789,-0.3684210526315789,-0.04742115289842092
FIMP_2024,FIMP,2024,48.0,69.0,0.4375,0.4375,0.05631261906687485
FIRE_2021,FIRE,2021,458.0,163.0,-0.6441048034934498,-0.6441048034934498,-0.08290566500176211
FIRE_2022,FIRE,2022,163.0,113.0,-0.3067484662576687,-0.3067484662576687,-0.039482993210779915
FIRE_2023,FIRE,2023,113.0,88.0,-0.2212389380530973,-0.2212389380530973,-0.02847667209450055
FIRE_2024,FIRE,2024,88.0,167.0,0.8977272727272727,0.8977272727272727,0.11555056899436657
FISH_2021,FISH,2021,7345.4287109375,6504.46044921875,-0.1144886561170392,-0.1144886561170392,-0.014736356752908023
FISH_2022,FISH,2022,6504.46044921875,5361.35205078125,-0.1757422321746607,-0.1757422321746607,-0.02262058371294616
FISH_2023,FISH,2023,5361.35205078125,10392.4775390625,0.9384061036521786,0.9384061036521786,0.12078652673141808
FISH_2024,FISH,2024,10392.4775390625,982.1219482421876,-0.9054968418694525,-0.86,-0.11069451976574256
FITT_2021,FITT,2021,510.0,438.0,-0.1411764705882353,-0.1411764705882353,-0.018171466993008353
FITT_2022,FITT,2022,438.0,520.0,0.1872146118721461,0.1872146118721461,0.024097245993391976
FITT_2023,FITT,2023,520.0,97.0,-0.8134615384615385,-0.8134615384615385,-0.10470434226500247
FITT_2024,FITT,2024,97.0,555.0,4.721649484536083,4.721649484536083,0.6077450258056832
FLMC_2024,FLMC,2024,83.0,139.0,0.6746987951807228,0.6746987951807228,0.08684355711518049
FMII_2021,FMII,2021,161.5589599609375,108.8397216796875,-0.326315781520237,-0.326315781520237,-0.04200159154344838
FMII_2022,FMII,2022,108.8397216796875,320.0,1.940103071392922,1.940103071392922,0.2497195090510252
FMII_2023,FMII,2023,320.0,545.0,0.703125,0.703125,0.09050242350033458
FMII_2024,FMII,2024,545.0,296.0,-0.4568807339449541,-0.4568807339449541,-0.05880720166774034
FOOD_2021,FOOD,2021,133.0,111.0,-0.1654135338345864,-0.1654135338345864,-0.021291129872760408
FOOD_2022,FOOD,2022,111.0,103.0,-0.072072072072072,-0.072072072072072,-0.009276724891325578
FOOD_2023,FOOD,2023,103.0,116.0,0.1262135922330097,0.1262135922330097,0.01624552672109566
FOOD_2024,FOOD,2024,116.0,350.0,2.0172413793103448,2.0172413793103448,0.2596483322492358
FORU_2021,FORU,2021,222.0,218.0,-0.018018018018018,-0.018018018018018,-0.0023191812228313944
FORU_2022,FORU,2022,218.0,135.0,-0.3807339449541284,-0.3807339449541284,-0.04900600138978361
FORU_2024,FORU,2024,3740.0,1680.0,-0.5508021390374331,-0.5508021390374331,-0.07089625379847957
FPNI_2021,FPNI,2021,464.0,218.0,-0.5301724137931034,-0.5301724137931034,-0.06824090783473503
FPNI_2022,FPNI,2022,218.0,197.0,-0.0963302752293578,-0.0963302752293578,-0.01239910878536694
FPNI_2023,FPNI,2023,197.0,188.0,-0.0456852791878172,-0.0456852791878172,-0.005880360511696859
FPNI_2024,FPNI,2024,188.0,905.0,3.8138297872340425,3.8138297872340425,0.490895414844368
GAMA_2021,GAMA,2021,50.0,50.0,0.0,0.0,0.0
GDST_2021,GDST,2021,87.52598571777344,132.1642303466797,0.5099999076027749,0.5099999076027749,0.0656444126193747
GDST_2022,GDST,2022,132.1642303466797,115.53429412841795,-0.1258278141872409,-0.1258278141872409,-0.016195871470499675
GDST_2023,GDST,2023,115.53429412841795,94.19548797607422,-0.184696728476355,-0.184696728476355,-0.023773157745341705
GDST_2024,GDST,2024,94.19548797607422,120.68797302246094,0.2812500430287685,0.2812500430287685,0.036200974938562745
GDYR_2021,GDYR,2021,1340.0,1395.0,0.0410447761194029,0.0410447761194029,0.005283060210964794
GDYR_2022,GDYR,2022,1395.0,1460.0,0.046594982078853,0.046594982078853,0.005997452517106993
GDYR_2023,GDYR,2023,1460.0,1010.0,-0.3082191780821918,-0.3082191780821918,-0.03967229523302338
GDYR_2024,GDYR,2024,1010.0,885.0,-0.1237623762376237,-0.1237623762376237,-0.01593001953801268
GEMA_2021,GEMA,2021,328.7942199707031,278.6391906738281,-0.1525423083816498,-0.1525423083816498,-0.019634415779377364
GEMA_2022,GEMA,2022,278.6391906738281,260.063232421875,-0.0666667104761222,-0.0666667104761222,-0.008580976163390867
GEMA_2023,GEMA,2023,260.063232421875,153.2008819580078,-0.4109091064842065,-0.4109091064842065,-0.05288998396469722
GEMA_2024,GEMA,2024,153.2008819580078,94.6904754638672,-0.3819195147334612,-0.3819195147334612,-0.04915860147975108
GEMS_2021,GEMS,2021,4554.77197265625,4838.51171875,0.0622950496308333,0.0622950496308333,0.008018279770544407
GEMS_2022,GEMS,2022,4838.51171875,4686.83544921875,-0.0313477115170519,-0.0313477115170519,-0.0040349068280640665
GEMS_2023,GEMS,2023,4686.83544921875,9980.7392578125,1.1295262797152803,1.1295262797152803,0.14538647569287064
GEMS_2024,GEMS,2024,9980.7392578125,8125.0,-0.1859320446989842,-0.1859320446989842,-0.02393216092676353
GGRM_2021,GGRM,2021,25739.869140625,16298.873046875,-0.3667849297201501,-0.3667849297201501,-0.04721056006126006
GGRM_2022,GGRM,2022,16298.873046875,19235.1875,0.1801544465485595,0.1801544465485595,0.023188499935297594
GGRM_2023,GGRM,2023,19235.1875,12563.203125,-0.3468634956118832,-0.3468634956118832,-0.04464638147793507
GGRM_2024,GGRM,2024,12563.203125,14000.0,0.1143654894937472,0.1143654894937472,0.014720503415447003
GGRP_2022,GGRP,2022,205.99371337890625,188.22171020507812,-0.0862744929557057,-0.0862744929557057,-0.01110478321600556
GGRP_2023,GGRP,2023,188.22171020507812,243.1533660888672,0.2918454827763382,0.2918454827763382,0.03756476228107913
GGRP_2024,GGRP,2024,243.1533660888672,266.9202575683594,0.0977444477194936,0.0977444477194936,0.012581133372182645
GHON_2021,GHON,2021,1790.4637451171875,1502.0086669921875,-0.1611063496324078,-0.1611063496324078,-0.02073673256252465
GHON_2022,GHON,2022,1502.0086669921875,1600.6163330078125,0.0656505306411377,0.0656505306411377,0.00845017902521733
GHON_2023,GHON,2023,1600.6163330078125,1440.5882568359375,-0.0999790348703719,-0.0999790348703719,-0.012868757269323542
GHON_2024,GHON,2024,1440.5882568359375,1675.0,0.1627194599509765,0.1627194599509765,0.020944363343970145
GIAA_2021,GIAA,2021,203.55413818359375,203.5541229248047,-7.496182194408388e-08,-7.496182194408388e-08,-9.648677768448219e-09
GIAA_2022,GIAA,2022,203.5541229248047,69.0,-0.6610238151477313,-0.6610238151477313,-0.08508338810639199
GIAA_2023,GIAA,2023,69.0,55.0,-0.2028985507246377,-0.2028985507246377,-0.02611599724840573
GIAA_2024,GIAA,2024,55.0,98.0,0.7818181818181819,0.7818181818181819,0.10063138160522052
GJTL_2021,GJTL,2021,565.803955078125,476.4664306640625,-0.1578948390378907,-0.1578948390378907,-0.020323364396265736
GJTL_2022,GJTL,2022,476.4664306640625,880.6121215820312,0.8482144069514013,0.8482144069514013,0.1091775423672901
GJTL_2023,GJTL,2023,880.6121215820312,994.9122924804688,0.1297962724986067,0.1297962724986067,0.01670666982746131
GJTL_2024,GJTL,2024,994.9122924804688,971.6666870117188,-0.0233644770945538,-0.0233644770945538,-0.003007348339022471
GLOB_2021,GLOB,2021,214.0,112.0,-0.4766355140186916,-0.4766355140186916,-0.0613499294506941
GLOB_2022,GLOB,2022,112.0,109.0,-0.0267857142857142,-0.0267857142857142,-0.0034477113714413065
GLOB_2023,GLOB,2023,109.0,65.0,-0.4036697247706422,-0.4036697247706422,-0.05195817014820432
GLOB_2024,GLOB,2024,65.0,155.0,1.3846153846153846,1.3846153846153846,0.1782201570468127
GLVA_2022,GLVA,2022,578.5978393554688,599.1959228515625,0.0356000007173187,0.0356000007173187,0.004582238352399633
GLVA_2023,GLVA,2023,599.1959228515625,317.8522644042969,-0.4695353351343852,-0.4695353351343852,-0.06043603306482298
GLVA_2024,GLVA,2024,317.8522644042969,428.0,0.3465375205117277,0.3465375205117277,0.04460442373704286
GMFI_2021,GMFI,2021,74.0,66.0,-0.1081081081081081,-0.1081081081081081,-0.01391508733698838
GMFI_2022,GMFI,2022,66.0,80.0,0.2121212121212121,0.2121212121212121,0.027303088032424167
GMFI_2023,GMFI,2023,80.0,49.0,-0.3875,-0.3875,-0.04987689117351773
GMFI_2024,GMFI,2024,49.0,82.0,0.673469387755102,0.673469387755102,0.08668531448195312
GMTD_2021,GMTD,2021,1664.5966796875,1443.1480712890625,-0.1330343927154839,-0.1330343927154839,-0.017123463039497314
GMTD_2022,GMTD,2022,1443.1480712890625,2376.697998046875,0.6468843671210662,0.6468843671210662,0.08326343530515434
GMTD_2023,GMTD,2023,2376.697998046875,4661.67724609375,0.9614091693284664,0.9614091693284664,0.12374735615953031
GMTD_2024,GMTD,2024,4661.67724609375,3331.968017578125,-0.2852426623121226,-0.2852426623121226,-0.036714883164351494
GOLD_2021,GOLD,2021,400.0,320.0,-0.2,-0.2,-0.025742911573428503
GOLD_2022,GOLD,2022,320.0,286.0,-0.10625,-0.10625,-0.013675921773383892
GOLD_2023,GOLD,2023,286.0,284.0,-0.0069930069930069,-0.0069930069930069,-0.0009001018032667189
GOLD_2024,GOLD,2024,284.0,330.0,0.1619718309859155,0.1619718309859155,0.02084813261228365
GOOD_2021,GOOD,2021,475.87933349609375,481.17669677734375,0.01113173636336,0.01113173636336,0.0014328165243034754
GOOD_2022,GOOD,2022,481.17669677734375,399.2471618652344,-0.1702691245457817,-0.1702691245457817,-0.021916115084335712
GOOD_2023,GOOD,2023,399.2471618652344,390.9111633300781,-0.0208792931581817,-0.0208792931581817,-0.002687468987433811
GOOD_2024,GOOD,2024,390.9111633300781,360.01422119140625,-0.0790382701672376,-0.0790382701672376,-0.010173375999159748
GOTO_2024,GOTO,2024,70.0,64.0,-0.0857142857142857,-0.0857142857142857,-0.011032676388612214
GPRA_2021,GPRA,2021,77.0923080444336,88.85041809082031,0.152519886155305,0.152519886155305,0.019631529712426994
GPRA_2022,GPRA,2022,88.85041809082031,85.10960388183594,-0.0421023816135634,-0.0421023816135634,-0.005419189434543524
GPRA_2023,GPRA,2023,85.10960388183594,81.6535415649414,-0.0406071954193658,-0.0406071954193658,-0.005226737204628323
GPRA_2024,GPRA,2024,81.6535415649414,145.0,0.7757956020153435,0.7757956020153435,0.09985618790867859
GPSO_2024,GPSO,2024,1225.0,680.0,-0.4448979591836735,-0.4448979591836735,-0.05726484411232055
GTBO_2021,GTBO,2021,72.51348114013672,180.80027770996097,1.4933333066792558,1.4933333066792558,0.19221373631749836
GTBO_2022,GTBO,2022,180.80027770996097,418.0,1.311943351495034,1.311943351495034,0.16886620843442046
GTBO_2023,GTBO,2023,418.0,218.0,-0.4784688995215311,-0.4784688995215311,-0.061585912855092115
GTBO_2024,GTBO,2024,218.0,238.0,0.091743119266055,0.091743119266055,0.011808675033682794
GTSI_2024,GTSI,2024,42.5,292.0,5.870588235294117,5.870588235294117,0.7556301691259307
GWSA_2021,GWSA,2021,183.0,151.0,-0.174863387978142,-0.174863387978142,-0.02250746367075715
GWSA_2022,GWSA,2022,151.0,154.0,0.0198675496688741,0.0198675496688741,0.0025572428715326233
GWSA_2023,GWSA,2023,154.0,133.0,-0.1363636363636363,-0.1363636363636363,-0.017551985163701243
GWSA_2024,GWSA,2024,133.0,158.0,0.18796992481203,0.18796992481203,0.024194465764500465
GZCO_2021,GZCO,2021,69.0,81.0,0.1739130434782608,0.1739130434782608,0.022385140498633473
GZCO_2022,GZCO,2022,81.0,120.0,0.4814814814814814,0.4814814814814814,0.061973676010105644
GZCO_2023,GZCO,2023,120.0,113.0,-0.0583333333333333,-0.0583333333333333,-0.007508349208916643
GZCO_2024,GZCO,2024,113.0,260.0,1.3008849557522124,1.3008849557522124,0.16744283191566328
HADE_2021,HADE,2021,50.0,50.0,0.0,0.0,0.0
HADE_2022,HADE,2022,50.0,4.0,-0.92,-0.86,-0.11069451976574256
HADE_2023,HADE,2023,4.0,7.0,0.75,0.75,0.09653591840035688
HADE_2024,HADE,2024,7.0,26.0,2.7142857142857144,2.7142857142857144,0.3493680856393868
HAIS_2024,HAIS,2024,189.56410217285156,230.95458984375,0.2183456002295047,0.2183456002295047,0.028104257395776547
HDIT_2022,HDIT,2022,54.0,50.0,-0.074074074074074,-0.074074074074074,-0.0095344116938624
HDIT_2023,HDIT,2023,50.0,19.0,-0.62,-0.62,-0.07980302587762836
HDIT_2024,HDIT,2024,19.0,75.0,2.9473684210526314,2.9473684210526314,0.3793692231873674
HDTX_2022,HDTX,2022,120.0,120.0,0.0,0.0,0.0
HDTX_2023,HDTX,2023,120.0,120.0,0.0,0.0,0.0
HDTX_2024,HDTX,2024,120.0,120.0,0.0,0.0,0.0
HEAL_2021,HEAL,2021,1031.66162109375,1501.0128173828125,0.4549468417672302,0.4549468417672302,0.058558281591121884
HEAL_2022,HEAL,2022,1501.0128173828125,1450.486328125,-0.0336615974711736,-0.0336615974711736,-0.004332737635603832
HEAL_2023,HEAL,2023,1450.486328125,1597.0185546875,0.1010228250492493,0.1010228250492493,0.013003108260703812
HEAL_2024,HEAL,2024,1597.0185546875,1358.277099609375,-0.1494919732631667,-0.1494919732631667,-0.019241793243255194
HELI_2021,HELI,2021,326.0,280.0,-0.1411042944785276,-0.1411042944785276,-0.018162176876958758
HELI_2022,HELI,2022,280.0,404.0,0.4428571428571428,0.4428571428571428,0.05700216134116311
HELI_2023,HELI,2023,404.0,270.0,-0.3316831683168317,-0.3316831683168317,-0.042692452361874
HELI_2024,HELI,2024,270.0,220.0,-0.1851851851851851,-0.1851851851851851,-0.023836029234656008
HERO_2021,HERO,2021,1840.0,1500.0,-0.1847826086956521,-0.1847826086956521,-0.023784211779798066
HERO_2022,HERO,2022,1500.0,885.0,-0.41,-0.41,-0.052772968725528425
HERO_2023,HERO,2023,885.0,565.0,-0.3615819209039548,-0.3615819209039548,-0.04654085708190464
HERO_2024,HERO,2024,565.0,430.0,-0.2389380530973451,-0.2389380530973451,-0.030754805862060596
HEXA_2021,HEXA,2021,3203.216552734375,4148.515625,0.2951093242380648,0.2951093242380648,0.037984866191773714
HEXA_2022,HEXA,2022,4148.515625,4781.69287109375,0.152627422270767,0.152627422270767,0.019645371175983434
HEXA_2023,HEXA,2023,4781.69287109375,4809.9765625,0.0059149954145382,0.0059149954145382,0.0007613460195684598
HEXA_2024,HEXA,2024,4809.9765625,4300.0,-0.1060247499906607,-0.1060247499906607,-0.013646928818022213
HITS_2021,HITS,2021,384.0,366.0,-0.046875,-0.046875,-0.006033494900022305
HITS_2022,HITS,2022,366.0,376.0,0.0273224043715847,0.0273224043715847,0.0035167911985558064
HITS_2023,HITS,2023,376.0,396.0,0.0531914893617021,0.0531914893617021,0.0068465190354863
HITS_2024,HITS,2024,396.0,116.0,-0.7070707070707071,-0.7070707070707071,-0.0910102934414139
HKMU_2021,HKMU,2021,53.0,50.0,-0.0566037735849056,-0.0566037735849056,-0.007285729690592965
HKMU_2022,HKMU,2022,50.0,50.0,0.0,0.0,0.0
HMSP_2021,HMSP,2021,664.9044799804688,616.6756591796875,-0.0725349614161088,-0.0725349614161088,-0.009336305488584684
HMSP_2022,HMSP,2022,616.6756591796875,695.27587890625,0.127457957123065,0.127457957123065,0.016405694597744522
HMSP_2023,HMSP,2023,695.27587890625,536.8058471679688,-0.227923960180487,-0.227923960180487,-0.02933713176195958
HMSP_2024,HMSP,2024,536.8058471679688,669.4660034179688,0.2471287467338076,0.2471287467338076,0.03180906737210309
HOKI_2021,HOKI,2021,174.24456787109375,99.9365005493164,-0.426458444183755,-0.426458444183755,-0.054891410091821496
HOKI_2022,HOKI,2022,99.9365005493164,170.00650024414062,0.7011452203116344,0.7011452203116344,0.09024759703307225
HOKI_2023,HOKI,2023,170.00650024414062,111.81053161621094,-0.342316138173284,-0.342316138173284,-0.044061070375761915
HOKI_2024,HOKI,2024,111.81053161621094,73.0,-0.3471098031214795,-0.3471098031214795,-0.044678084840132117
HOMI_2023,HOMI,2023,220.0,370.0,0.6818181818181818,0.6818181818181818,0.08775992581850625
